,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemod/Add,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,MSZoning_mean_enc,LotShape_mean_enc,LandContour_mean_enc,LotConfig_mean_enc,Neighborhood_mean_enc,Condition1_mean_enc,Condition2_mean_enc,BldgType_mean_enc,HouseStyle_mean_enc,RoofStyle_mean_enc,RoofMatl_mean_enc,Exterior1st_mean_enc,Exterior2nd_mean_enc,MasVnrType_mean_enc,ExterQual_mean_enc,ExterCond_mean_enc,Foundation_mean_enc,BsmtQual_mean_enc,BsmtCond_mean_enc,BsmtExposure_mean_enc,BsmtFinType1_mean_enc,BsmtFinType2_mean_enc,HeatingQC_mean_enc,CentralAir_mean_enc,Electrical_mean_enc,KitchenQual_mean_enc,Functional_mean_enc,GarageType_mean_enc,GarageFinish_mean_enc,GarageQual_mean_enc,GarageCond_mean_enc,PavedDrive_mean_enc,SaleType_mean_enc,TotalIndoorSF,TotalIndoorSF_squared,TotalIndoorSF_sqrt,TotalOutdoorSF,RenoYr_x_YrBuilt,OverallQual_x_Cond,OverallQual_x_IndoorSF,OverallQual_squared,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
1030,69.05520046484602,8063,6,5,2000,2000,0.0,0.0,924.0,924.0,948,742,1690,0.0,2,1,3,7,1,2000.0,2.0,463.0,100,48,0,0,181000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,189228.3879310345,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5228.0,27331984.0,72.30490993010088,148,4000000,30,31368.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1031,49.0,8235,5,7,1955,1995,0.0,180.0,0.0,825.0,825,0,825,1.0,1,0,2,4,0,1963.0,2.0,720.0,140,50,0,0,125000,129119.14240506329,211848.67052023122,262353.37647058826,177537.01463739187,125276.30061349693,143223.60550458715,96750.0,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,167623.02325581395,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,153266.92156862744,164538.75,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,2655.0,7049025.0,51.526692111953004,190,3900225,35,13275.0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1032,78.0,11700,6,6,1968,1968,0.0,298.0,429.0,727.0,829,727,1556,0.0,1,1,4,8,0,1968.0,2.0,441.0,0,0,0,0,154000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,194619.02298850575,172604.77777777778,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,143263.3825136612,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4566.0,20848356.0,67.5721836261046,0,3873024,36,27396.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1033,74.0,12961,6,5,1993,1994,0.0,944.0,208.0,1152.0,1152,645,1797,1.0,2,1,3,7,1,1993.0,2.0,616.0,162,312,0,0,231000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,167656.70731707316,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,230802.4849354376,167623.02325581395,227676.4838012959,202537.58217592593,184021.85823336968,189377.57055214723,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5898.0,34786404.0,76.79843748410511,474,3974042,30,35388.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1034,65.0,8450,5,6,1968,1968,0.0,775.0,281.0,1056.0,1056,0,1056,1.0,1,0,3,6,1,1968.0,1.0,304.0,0,85,184,0,142000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,150107.02,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4224.0,17842176.0,64.99230723708769,269,3873024,30,21120.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1035,90.0,22950,10,9,1892,1993,0.0,0.0,1107.0,1107.0,1518,1518,3608,0.0,2,1,4,12,2,1993.0,3.0,840.0,0,260,0,410,475000,129119.14240506329,233954.74545454545,178998.5648399349,177537.01463739187,125276.30061349693,128765.0,181382.07555555555,185275.68588235293,243666.66666666666,171264.25324274244,339400.0,142940.88768115942,145654.3969465649,153679.27586206896,230802.4849354376,167623.02325581395,129050.19004524886,139988.4611048478,184021.85823336968,189377.57055214723,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,336424.4635761589,183954.74934725848,132132.94776119402,140718.148409894,241000.0,188211.90096359744,188792.16389038152,174912.25154407637,8858.0,78464164.0,94.11694852681954,670,3770756,90,88580.0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1036,41.0,5748,8,5,2005,2006,473.0,1573.0,0.0,1573.0,1778,0,1778,2.0,2,0,2,5,1,2005.0,2.0,495.0,123,53,0,153,375000,129119.14240506329,211848.67052023122,262353.37647058826,177537.01463739187,205901.21126760563,185007.3101301641,181382.07555555555,198312.37267080744,179809.19452313503,224366.6549118388,180849.19703703703,243429.0888888889,239540.2,263714.70238095237,230802.4849354376,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,271610.5665024631,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,336424.4635761589,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,279021.05625,6702.0,44916804.0,81.8657437515839,329,4022030,40,53616.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1038,62.0,7500,7,5,2004,2005,0.0,410.0,811.0,1221.0,1221,0,1221,1.0,2,0,2,6,0,2004.0,2.0,400.0,0,113,0,0,185000,218618.31683168316,162925.81235521234,178998.5648399349,177537.01463739187,227183.9,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4884.0,23853456.0,69.88562083862459,113,4018020,35,34188.0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1039,62.0,10042,6,8,1920,1995,0.0,144.0,238.0,660.0,740,125,865,1.0,1,0,2,4,1,1920.0,1.0,216.0,0,0,84,0,108500,191235.16458072592,162925.81235521234,142868.775,180629.591954023,130493.46853146853,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,142940.88768115942,145654.3969465649,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,184021.85823336968,164533.53248693055,153266.92156862744,188567.14285714287,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,2772.0,7683984.0,52.64978632435273,84,3830400,48,16632.0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1040,24.0,2544,7,5,2005,2005,0.0,0.0,600.0,600.0,520,623,1223,0.0,2,1,2,4,0,2005.0,2.0,480.0,0,166,0,0,147400,218618.31683168316,162925.81235521234,178998.5648399349,177537.01463739187,227183.9,185007.3101301641,181382.07555555555,133100.0,206408.96321070235,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3566.0,12716356.0,59.715994507334464,166,4020025,35,24962.0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1041,35.0,3768,7,5,1999,1999,218.0,549.0,142.0,691.0,713,739,1452,1.0,2,1,3,6,0,1999.0,2.0,506.0,0,34,0,0,156000,218618.31683168316,162925.81235521234,178998.5648399349,174703.6,227183.9,185007.3101301641,181382.07555555555,198312.37267080744,206408.96321070235,224366.6549118388,180849.19703703703,154402.0483383686,155978.63580246913,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4286.0,18369796.0,65.46754921333164,34,3996001,35,30002.0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1042,69.05520046484602,10320,5,6,1915,1978,0.0,0.0,880.0,880.0,880,428,1308,0.0,2,0,2,6,0,1950.0,2.0,400.0,0,0,117,0,120000,129119.14240506329,162925.81235521234,178998.5648399349,177537.01463739187,101103.1884057971,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,153679.27586206896,143270.97834803528,102507.69387755102,129050.19004524886,139988.4611048478,118629.07692307692,164533.53248693055,166155.25704809287,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,116184.89024390244,107387.9574468085,188792.16389038152,174912.25154407637,4376.0,19149376.0,66.15134163416491,117,3787870,30,21880.0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1043,61.0,9734,7,5,2004,2004,0.0,241.0,30.0,384.0,744,630,1374,0.0,2,1,3,7,0,2004.0,2.0,400.0,0,0,0,0,167000,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,189228.3879310345,172604.77777777778,181382.07555555555,185275.68588235293,166248.98936170212,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,189377.57055214723,237597.24552845527,164538.75,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,247883.52272727274,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3403.0,11580409.0,58.33523806414096,0,4016016,35,23821.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1044,43.0,3182,7,5,2005,2006,14.0,16.0,1330.0,1346.0,1504,0,1504,0.0,2,0,2,7,1,2005.0,2.0,437.0,156,20,0,0,191000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,200417.68181818182,185007.3101301641,181382.07555555555,198312.37267080744,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,223969.55056179775,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5700.0,32490000.0,75.49834435270749,176,4022030,35,39900.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1045,56.0,8872,6,5,1997,1997,0.0,0.0,384.0,384.0,754,630,1384,0.0,2,1,3,7,1,1997.0,2.0,390.0,0,0,0,0,161500,191235.16458072592,211848.67052023122,262353.37647058826,177537.01463739187,189228.3879310345,185007.3101301641,181382.07555555555,185275.68588235293,166248.98936170212,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,247883.52272727274,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3536.0,12503296.0,59.464274989274024,0,3988009,30,21216.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1046,70.0,12198,5,6,1955,1975,0.0,780.0,424.0,1204.0,1411,0,1411,0.0,1,0,3,7,1,1955.0,1.0,310.0,278,82,0,0,130000,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,206262.45138888888,143263.3825136612,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,133574.52380952382,5230.0,27352900.0,72.31873892705818,360,3861125,30,26150.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1047,80.0,8480,5,6,1963,1963,0.0,630.0,340.0,970.0,970,0,970,1.0,1,0,2,5,0,1996.0,2.0,624.0,0,24,0,192,132500,191235.16458072592,162925.81235521234,178998.5648399349,180629.591954023,137181.9099099099,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,159582.47333333333,160836.88,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3880.0,15054400.0,62.289646009589745,216,3853369,30,19400.0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1048,69.05520046484602,10200,5,8,1970,1970,0.0,704.0,160.0,864.0,904,0,904,0.0,1,0,3,5,0,1979.0,3.0,912.0,143,0,0,0,144000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,137181.9099099099,185007.3101301641,181382.07555555555,185275.68588235293,166248.98936170212,224366.6549118388,180849.19703703703,159582.47333333333,160836.88,153679.27586206896,143270.97834803528,167623.02325581395,227676.4838012959,202537.58217592593,184021.85823336968,206262.45138888888,164368.0170648464,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,157184.2105263158,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3536.0,12503296.0,59.464274989274024,143,3880900,40,17680.0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1050,60.0,7200,4,8,1972,2006,0.0,385.0,0.0,385.0,875,0,875,0.0,1,0,3,5,0,1975.0,2.0,728.0,352,0,0,0,117000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,202497.21666666667,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,170511.45394736843,166485.7135135135,153679.27586206896,143270.97834803528,167623.02325581395,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,143263.3825136612,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,2520.0,6350400.0,50.19960159204453,352,3955832,32,10080.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1052,69.05520046484602,53227,4,6,1954,1994,0.0,1116.0,248.0,1364.0,1663,0,1663,1.0,1,0,2,6,2,1954.0,2.0,529.0,224,137,0,0,256000,191235.16458072592,211848.67052023122,199313.11627906977,230744.35877862596,217490.07407407407,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,191613.07692307694,187948.93333333332,170511.45394736843,166485.7135135135,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,271610.5665024631,150107.02,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,154429.7619047619,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6054.0,36650916.0,77.80745465570763,361,3896276,24,24216.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1053,70.0,9100,5,6,1965,1965,0.0,338.0,121.0,925.0,925,0,925,0.0,1,0,2,5,0,1965.0,1.0,429.0,0,0,0,0,117500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,150107.02,164538.75,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3234.0,10458756.0,56.868268832451726,0,3861225,30,16170.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1054,130.0,9600,5,7,1940,1950,0.0,428.0,300.0,728.0,976,332,1308,1.0,1,1,2,7,2,1940.0,1.0,256.0,0,70,0,0,160000,191235.16458072592,211848.67052023122,262353.37647058826,177537.01463739187,205901.21126760563,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,230802.4849354376,167623.02325581395,129050.19004524886,139988.4611048478,118629.07692307692,164533.53248693055,143263.3825136612,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,150424.57142857142,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4072.0,16581184.0,63.812224534175265,70,3783000,35,20360.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1055,81.0,14175,5,5,1956,1998,0.0,386.0,332.0,1240.0,1375,0,1375,1.0,1,0,3,6,1,1956.0,1.0,323.0,0,0,0,0,187000,191235.16458072592,162925.81235521234,142868.775,177537.01463739187,137181.9099099099,254733.33333333334,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,193055.09375,187992.64705882352,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,143263.3825136612,188567.14285714287,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4708.0,22165264.0,68.61486719363377,0,3908088,25,23540.0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1056,110.0,14277,8,5,2003,2003,280.0,938.0,379.0,1317.0,1217,1168,2385,1.0,2,1,3,7,1,2003.0,3.0,818.0,192,228,0,0,350000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,322831.3524590164,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,189377.57055214723,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,7404.0,54819216.0,86.04649905719582,420,4012009,40,59232.0,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
